origin_time,event_cnt
2019-05-21 08:09:21.600000+00:00,1229
2019-05-21 08:09:22.229000+00:00,1230
2019-05-21 08:09:22.307000+00:00,1231
2019-05-21 08:09:22.991000+00:00,1232
2019-05-21 08:09:23.714000+00:00,1233
2019-05-21 08:09:24.362000+00:00,1234
2019-05-21 08:09:30.162000+00:00,1235
2019-05-21 08:09:32.512000+00:00,1236
2019-05-21 08:09:33.611000+00:00,1237
2019-05-21 08:09:42.506500+00:00,1238
2019-05-21 08:09:42.581500+00:00,1239
2019-05-21 08:09:42.844500+00:00,1240
2019-05-21 08:09:43.940500+00:00,1241
2019-05-21 08:09:44.865000+00:00,1242
2019-05-21 08:09:48.454500+00:00,1243
2019-05-21 08:09:49.110000+00:00,1244
2019-05-21 08:09:49.748000+00:00,1245
2019-05-21 08:09:49.987000+00:00,1246
2019-05-21 08:09:50.067000+00:00,1247
2019-05-21 08:09:50.465500+00:00,1248
2019-05-21 08:09:50.623000+00:00,1249
2019-05-21 08:09:51.238000+00:00,1250
2019-05-21 08:09:51.378000+00:00,1251
2019-05-21 08:09:53.076000+00:00,1252
2019-05-21 08:09:53.528000+00:00,1253
2019-05-21 08:09:54.022000+00:00,1254
2019-05-21 08:09:54.554000+00:00,1255
2019-05-21 08:09:54.634000+00:00,1256
2019-05-21 08:09:55.055500+00:00,1257
2019-05-21 08:09:55.148000+00:00,1258
2019-05-21 08:09:55.243000+00:00,1259
2019-05-21 08:09:55.343500+00:00,1260
2019-05-21 08:09:55.563000+00:00,1261
2019-05-21 08:10:43.307000+00:00,1262
2019-05-21 08:11:37.239000+00:00,1263
2019-05-21 08:11:38.009000+00:00,1264
2019-05-21 08:12:07.347500+00:00,1265
2019-05-21 08:12:11.317000+00:00,1266
2019-05-21 08:12:11.896000+00:00,1267
2019-05-21 08:12:13.724000+00:00,1268
2019-05-21 08:12:24.953000+00:00,1269
2019-05-21 08:12:29.638000+00:00,1270
2019-05-21 08:12:30.587000+00:00,1271
2019-05-21 08:12:31.606000+00:00,1272
2019-05-21 08:12:32.276500+00:00,1273
2019-05-21 08:12:33.051000+00:00,1274
2019-05-21 08:12:39.795500+00:00,1275
2019-05-21 08:12:44.923500+00:00,1276
2019-05-21 08:12:45.959500+00:00,1277
2019-05-21 08:12:46.651500+00:00,1278
2019-05-21 08:12:47.344500+00:00,1279
2019-05-21 08:12:48.714500+00:00,1280
2019-05-21 08:12:48.793500+00:00,1281
2019-05-21 08:12:50.096500+00:00,1282
2019-05-21 08:12:50.803000+00:00,1283
2019-05-21 08:12:51.532000+00:00,1284
2019-05-21 08:12:51.618000+00:00,1285
2019-05-21 08:12:52.210000+00:00,1286
2019-05-21 08:12:52.844500+00:00,1287
2019-05-21 08:12:53.262000+00:00,1288
2019-05-21 08:12:54.329000+00:00,1289
2019-05-21 08:12:54.422000+00:00,1290
2019-05-21 08:12:55.917000+00:00,1291
2019-05-21 08:12:56.406000+00:00,1292
2019-05-21 08:12:56.949500+00:00,1293
2019-05-21 08:12:57.640500+00:00,1294
2019-05-21 08:12:58.970000+00:00,1295
2019-05-21 08:12:59.072000+00:00,1296
2019-05-21 08:13:00.318000+00:00,1297
2019-05-21 08:13:01.962000+00:00,1298
2019-05-21 08:13:02.042000+00:00,1299
2019-05-21 08:13:02.640000+00:00,1300
2019-05-21 08:13:03.192500+00:00,1301
2019-05-21 08:13:03.917000+00:00,1302
2019-05-21 08:13:04.614000+00:00,1303
2019-05-21 08:13:04.698500+00:00,1304
2019-05-21 08:13:04.900000+00:00,1305
2019-05-21 08:13:05.274500+00:00,1306
2019-05-21 08:13:05.435500+00:00,1307
2019-05-21 08:13:06.027500+00:00,1308
2019-05-21 08:13:06.142500+00:00,1309
2019-05-21 08:13:06.247000+00:00,1310
2019-05-21 08:13:06.823000+00:00,1311
2019-05-21 08:13:06.989500+00:00,1312
2019-05-21 08:13:08.722500+00:00,1313
2019-05-21 08:13:09.323500+00:00,1314
2019-05-21 08:13:10.521500+00:00,1315
2019-05-21 08:13:16.306000+00:00,1316
2019-05-21 08:13:33.950000+00:00,1317
2019-05-21 08:13:35.179500+00:00,1318
2019-05-21 08:13:39.658000+00:00,1319
2019-05-21 08:13:43.790000+00:00,1320
2019-05-21 08:13:44.939500+00:00,1321
2019-05-21 08:13:50.839000+00:00,1322
2019-05-21 08:13:56.913000+00:00,1323
2019-05-21 08:13:58.526000+00:00,1324
2019-05-21 08:13:59.173500+00:00,1325
2019-05-21 08:14:00.925500+00:00,1326
2019-05-21 08:14:01.959000+00:00,1327
2019-05-21 08:14:03.318500+00:00,1328
2019-05-21 08:14:03.790000+00:00,1329
2019-05-21 08:14:04.576000+00:00,1330
2019-05-21 08:14:05.123500+00:00,1331
2019-05-21 08:14:05.385000+00:00,1332
2019-05-21 08:14:05.836500+00:00,1333
2019-05-21 08:14:06.122500+00:00,1334
2019-05-21 08:14:06.595000+00:00,1335
2019-05-21 08:14:07.314000+00:00,1336
2019-05-21 08:14:07.654000+00:00,1337
2019-05-21 08:14:08.215500+00:00,1338
2019-05-21 08:14:08.651500+00:00,1339
2019-05-21 08:14:09.103500+00:00,1340
2019-05-21 08:14:09.898500+00:00,1341
2019-05-21 08:14:10.450000+00:00,1342
2019-05-21 08:14:10.973500+00:00,1343
2019-05-21 08:14:11.465500+00:00,1344
2019-05-21 08:14:11.942500+00:00,1345
2019-05-21 08:14:12.398500+00:00,1346
2019-05-21 08:14:12.730000+00:00,1347
2019-05-21 08:14:13.260500+00:00,1348
2019-05-21 08:14:14.621000+00:00,1349
2019-05-21 08:14:15.213500+00:00,1350
2019-05-21 08:14:15.607500+00:00,1351
2019-05-21 08:14:16.079500+00:00,1352
2019-05-21 08:14:16.483500+00:00,1353
2019-05-21 08:14:16.973500+00:00,1354
2019-05-21 08:14:17.468500+00:00,1355
2019-05-21 08:14:17.953500+00:00,1356
2019-05-21 08:14:19.411500+00:00,1357
2019-05-21 08:14:19.504500+00:00,1358
2019-05-21 08:14:20.036000+00:00,1359
2019-05-21 08:14:20.624000+00:00,1360
2019-05-21 08:14:21.132000+00:00,1361
2019-05-21 08:14:21.610000+00:00,1362
2019-05-21 08:14:22.029500+00:00,1363
2019-05-21 08:14:23.018000+00:00,1364
2019-05-21 08:14:23.098000+00:00,1365
2019-05-21 08:14:23.186000+00:00,1366
2019-05-21 08:14:29.528000+00:00,1367
2019-05-21 08:14:29.608000+00:00,1368
2019-05-21 08:14:32.635000+00:00,1369
2019-05-21 08:14:35.142500+00:00,1370
2019-05-21 08:14:35.699500+00:00,1371
2019-05-21 08:14:36.187500+00:00,1372
2019-05-21 08:14:36.659000+00:00,1373
2019-05-21 08:14:37.123000+00:00,1374
2019-05-21 08:14:38.023000+00:00,1375
2019-05-21 08:14:38.455000+00:00,1376
2019-05-21 08:14:38.883000+00:00,1377
2019-05-21 08:14:41.064500+00:00,1378
2019-05-21 08:14:41.664000+00:00,1379
2019-05-21 08:14:41.830500+00:00,1380
2019-05-21 08:14:42.451500+00:00,1381
2019-05-21 08:14:43.068500+00:00,1382
2019-05-21 08:14:43.312500+00:00,1383
2019-05-21 08:14:43.582500+00:00,1384
2019-05-21 08:14:43.703500+00:00,1385
2019-05-21 08:14:44.010500+00:00,1386
2019-05-21 08:14:44.101500+00:00,1387
2019-05-21 08:14:44.381500+00:00,1388
2019-05-21 08:14:44.465500+00:00,1389
2019-05-21 08:14:45.018500+00:00,1390
2019-05-21 08:14:45.098500+00:00,1391
2019-05-21 08:14:46.010500+00:00,1392
2019-05-21 08:14:50.551500+00:00,1393
2019-05-21 08:14:51.004000+00:00,1394
2019-05-21 08:14:51.404500+00:00,1395
2019-05-21 08:14:51.818500+00:00,1396
2019-05-21 08:14:52.748000+00:00,1397
2019-05-21 08:14:53.171500+00:00,1398
2019-05-21 08:14:54.068500+00:00,1399
2019-05-21 08:14:54.631000+00:00,1400
2019-05-21 08:14:54.720000+00:00,1401
2019-05-21 08:14:54.970000+00:00,1402
2019-05-21 08:14:55.448000+00:00,1403
2019-05-21 08:14:55.523000+00:00,1404
2019-05-21 08:14:56.190500+00:00,1405
2019-05-21 08:14:56.834500+00:00,1406
2019-05-21 08:14:56.930000+00:00,1407
2019-05-21 08:14:57.622000+00:00,1408
2019-05-21 08:14:57.701000+00:00,1409
2019-05-21 08:14:58.405500+00:00,1410
2019-05-21 08:14:58.911000+00:00,1411
2019-05-21 08:14:59.391000+00:00,1412
2019-05-21 08:14:59.812500+00:00,1413
2019-05-21 08:15:00.746000+00:00,1414
2019-05-21 08:15:00.829000+00:00,1415
2019-05-21 08:15:01.325000+00:00,1416
2019-05-21 08:15:01.782000+00:00,1417
2019-05-21 08:15:02.762000+00:00,1418
2019-05-21 08:15:02.843000+00:00,1419
2019-05-21 08:15:03.554000+00:00,1420
2019-05-21 08:15:03.845000+00:00,1421
2019-05-21 08:15:04.315000+00:00,1422
2019-05-21 08:15:04.693500+00:00,1423
2019-05-21 08:15:05.157000+00:00,1424
2019-05-21 08:15:05.544000+00:00,1425
2019-05-21 08:15:05.977500+00:00,1426
2019-05-21 08:15:06.425500+00:00,1427
2019-05-21 08:15:06.980000+00:00,1428
2019-05-21 08:15:07.488500+00:00,1429
2019-05-21 08:15:07.585500+00:00,1430
2019-05-21 08:15:08.122500+00:00,1431
2019-05-21 08:15:08.220500+00:00,1432
2019-05-21 08:15:08.772500+00:00,1433
2019-05-21 08:15:08.849500+00:00,1434
2019-05-21 08:15:10.146500+00:00,1435
2019-05-21 08:15:10.652500+00:00,1436
2019-05-21 08:15:11.096000+00:00,1437
2019-05-21 08:15:11.608000+00:00,1438
2019-05-21 08:15:12.386500+00:00,1439
2019-05-21 08:15:13.044500+00:00,1440
2019-05-21 08:15:13.940500+00:00,1441
2019-05-21 08:15:16.632000+00:00,1442
2019-05-21 08:16:01.006000+00:00,1443
2019-05-21 08:16:02.138000+00:00,1444
2019-05-21 08:16:02.831000+00:00,1445
2019-05-21 08:16:04.276500+00:00,1446
2019-05-21 08:16:08.504500+00:00,1447
2019-05-21 08:16:09.038500+00:00,1448
2019-05-21 08:16:09.547500+00:00,1449
2019-05-21 08:16:10.188500+00:00,1450
2019-05-21 08:16:11.124000+00:00,1451
2019-05-21 08:16:11.562000+00:00,1452
2019-05-21 08:16:12.562500+00:00,1453
2019-05-21 08:16:13.107500+00:00,1454
2019-05-21 08:16:13.558500+00:00,1455
2019-05-21 08:16:15.757500+00:00,1456
2019-05-21 08:16:15.835500+00:00,1457
2019-05-21 08:16:20.653500+00:00,1458
2019-05-21 08:16:21.646000+00:00,1459
2019-05-21 08:17:54.069500+00:00,1460
2019-05-21 08:17:54.146500+00:00,1461
2019-05-21 08:17:54.814500+00:00,1462
2019-05-21 08:17:55.393500+00:00,1463
2019-05-21 08:17:55.494500+00:00,1464
2019-05-21 08:17:56.003500+00:00,1465
2019-05-21 08:17:56.153500+00:00,1466
2019-05-21 08:17:56.558000+00:00,1467
2019-05-21 08:17:56.643000+00:00,1468
2019-05-21 08:17:57.081000+00:00,1469
2019-05-21 08:17:57.841500+00:00,1470
2019-05-21 08:17:57.975500+00:00,1471
2019-05-21 08:17:58.551000+00:00,1472
2019-05-21 08:17:58.919000+00:00,1473
2019-05-21 08:17:59.813000+00:00,1474
2019-05-21 08:18:00.257000+00:00,1475
2019-05-21 08:18:00.522500+00:00,1476
2019-05-21 08:18:00.996000+00:00,1477
2019-05-21 08:18:01.116000+00:00,1478
2019-05-21 08:18:01.282000+00:00,1479
2019-05-21 08:18:01.425500+00:00,1480
2019-05-21 08:18:01.914500+00:00,1481
2019-05-21 08:18:02.058000+00:00,1482
2019-05-21 08:18:02.169000+00:00,1483
2019-05-21 08:18:03.631000+00:00,1484
2019-05-21 08:18:04.186500+00:00,1485
2019-05-21 08:18:04.264500+00:00,1486
2019-05-21 08:18:04.611500+00:00,1487
2019-05-21 08:18:05.051500+00:00,1488
2019-05-21 08:18:05.874000+00:00,1489
2019-05-21 08:18:06.384000+00:00,1490
2019-05-21 08:18:06.708000+00:00,1491
2019-05-21 08:18:07.207000+00:00,1492
2019-05-21 08:18:07.966500+00:00,1493
2019-05-21 08:18:08.045500+00:00,1494
2019-05-21 08:18:08.157000+00:00,1495
2019-05-21 08:18:08.238500+00:00,1496
2019-05-21 08:18:08.772500+00:00,1497
2019-05-21 08:18:08.850500+00:00,1498
2019-05-21 08:18:09.486000+00:00,1499
2019-05-21 08:18:09.835500+00:00,1500
2019-05-21 08:18:10.265500+00:00,1501
2019-05-21 08:18:10.340500+00:00,1502
2019-05-21 08:18:10.697000+00:00,1503
2019-05-21 08:18:12.001500+00:00,1504
2019-05-21 08:18:12.510500+00:00,1505
2019-05-21 08:18:12.608500+00:00,1506
2019-05-21 08:18:13.265500+00:00,1507
2019-05-21 08:18:13.341500+00:00,1508
2019-05-21 08:18:13.755500+00:00,1509
2019-05-21 08:18:13.868500+00:00,1510
2019-05-21 08:18:14.028500+00:00,1511
2019-05-21 08:18:14.108500+00:00,1512
2019-05-21 08:18:14.598500+00:00,1513
2019-05-21 08:18:14.707500+00:00,1514
2019-05-21 08:18:14.783500+00:00,1515
2019-05-21 08:18:16.037500+00:00,1516
2019-05-21 08:18:16.208000+00:00,1517
2019-05-21 08:18:16.405500+00:00,1518
2019-05-21 08:18:16.528000+00:00,1519
2019-05-21 08:18:16.911500+00:00,1520
2019-05-21 08:18:17.255500+00:00,1521
2019-05-21 08:18:17.780000+00:00,1522
2019-05-21 08:18:17.954500+00:00,1523
2019-05-21 08:18:18.038500+00:00,1524
2019-05-21 08:18:18.112500+00:00,1525
2019-05-21 08:18:18.680500+00:00,1526
2019-05-21 08:18:18.811000+00:00,1527
2019-05-21 08:18:19.042000+00:00,1528
2019-05-21 08:18:19.414500+00:00,1529
2019-05-21 08:18:19.683500+00:00,1530
2019-05-21 08:18:20.190000+00:00,1531
2019-05-21 08:18:20.306000+00:00,1532
2019-05-21 08:18:20.965500+00:00,1533
2019-05-21 08:18:21.062500+00:00,1534
2019-05-21 08:18:21.831000+00:00,1535
2019-05-21 08:18:21.924000+00:00,1536
2019-05-21 08:18:22.135500+00:00,1537
2019-05-21 08:18:22.723500+00:00,1538
2019-05-21 08:18:23.232000+00:00,1539
2019-05-21 08:18:24.653000+00:00,1540
2019-05-21 08:18:24.731000+00:00,1541
2019-05-21 08:18:25.443000+00:00,1542
2019-05-21 08:18:25.522000+00:00,1543
2019-05-21 08:18:26.019500+00:00,1544
2019-05-21 08:18:26.451500+00:00,1545
2019-05-21 08:18:27.337000+00:00,1546
2019-05-21 08:18:27.790000+00:00,1547
2019-05-21 08:18:27.874000+00:00,1548
2019-05-21 08:18:28.132500+00:00,1549
2019-05-21 08:18:28.655000+00:00,1550
2019-05-21 08:18:28.733500+00:00,1551
2019-05-21 08:18:29.116500+00:00,1552
2019-05-21 08:18:29.529000+00:00,1553
2019-05-21 08:18:30.033500+00:00,1554
2019-05-21 08:18:30.152500+00:00,1555
2019-05-21 08:18:30.349500+00:00,1556
2019-05-21 08:18:31.115000+00:00,1557
2019-05-21 08:18:31.629000+00:00,1558
2019-05-21 08:18:31.775000+00:00,1559
2019-05-21 08:18:31.974500+00:00,1560
2019-05-21 08:18:32.387500+00:00,1561
2019-05-21 08:18:32.649000+00:00,1562
2019-05-21 08:18:33.218000+00:00,1563
2019-05-21 08:18:33.357000+00:00,1564
2019-05-21 08:18:33.475000+00:00,1565
2019-05-21 08:18:33.959500+00:00,1566
2019-05-21 08:18:34.101500+00:00,1567
2019-05-21 08:18:34.705000+00:00,1568
2019-05-21 08:18:34.801000+00:00,1569
2019-05-21 08:18:34.909500+00:00,1570
2019-05-21 08:18:34.981500+00:00,1571
2019-05-21 08:18:35.543000+00:00,1572
2019-05-21 08:18:35.862000+00:00,1573
2019-05-21 08:18:36.432000+00:00,1574
2019-05-21 08:18:37.279000+00:00,1575
2019-05-21 08:18:37.696500+00:00,1576
2019-05-21 08:18:38.168000+00:00,1577
2019-05-21 08:18:38.667500+00:00,1578
2019-05-21 08:18:39.063000+00:00,1579
2019-05-21 08:18:39.555500+00:00,1580
2019-05-21 08:18:39.674500+00:00,1581
2019-05-21 08:18:40.123500+00:00,1582
2019-05-21 08:18:46.736500+00:00,1583
2019-05-21 08:18:46.834500+00:00,1584
2019-05-21 08:18:47.428500+00:00,1585
2019-05-21 08:18:52.495500+00:00,1586
2019-05-21 08:18:53.104000+00:00,1587
2019-05-21 08:18:53.498500+00:00,1588
2019-05-21 08:18:54.468500+00:00,1589
2019-05-21 08:18:55.730500+00:00,1590
2019-05-21 08:18:56.595000+00:00,1591
2019-05-21 08:18:57.000500+00:00,1592
2019-05-21 08:18:57.473000+00:00,1593
2019-05-21 08:18:58.036000+00:00,1594
2019-05-21 08:18:59.406500+00:00,1595
2019-05-21 08:19:03.087000+00:00,1596
2019-05-21 08:19:03.662000+00:00,1597
2019-05-21 08:19:04.500000+00:00,1598
2019-05-21 08:19:17.793500+00:00,1599
2019-05-21 08:19:17.889500+00:00,1600
2019-05-21 08:19:18.827500+00:00,1601
2019-05-21 08:19:19.432500+00:00,1602
2019-05-21 08:19:19.524500+00:00,1603
2019-05-21 08:19:20.204500+00:00,1604
2019-05-21 08:19:20.866000+00:00,1605
2019-05-21 08:19:23.656000+00:00,1606
2019-05-21 08:19:24.354000+00:00,1607
2019-05-21 08:19:24.978500+00:00,1608
2019-05-21 08:19:25.067500+00:00,1609
2019-05-21 08:19:25.659500+00:00,1610
2019-05-21 08:19:26.233500+00:00,1611
2019-05-21 08:19:26.730000+00:00,1612
2019-05-21 08:19:26.814000+00:00,1613
2019-05-21 08:19:27.225000+00:00,1614
2019-05-21 08:19:27.316000+00:00,1615
2019-05-21 08:19:28.217500+00:00,1616
2019-05-21 08:19:28.713000+00:00,1617
2019-05-21 08:19:29.095000+00:00,1618
2019-05-21 08:19:29.483000+00:00,1619
2019-05-21 08:19:29.608000+00:00,1620
2019-05-21 08:19:31.288500+00:00,1621
2019-05-21 08:20:18.153500+00:00,1622
2019-05-21 08:20:19.743500+00:00,1623
2019-05-21 08:20:20.286500+00:00,1624
2019-05-21 08:20:20.751500+00:00,1625
2019-05-21 08:20:22.309500+00:00,1626
2019-05-21 08:20:23.331500+00:00,1627
2019-05-21 08:20:23.426500+00:00,1628
2019-05-21 08:20:23.861500+00:00,1629
2019-05-21 08:20:24.310500+00:00,1630
2019-05-21 08:20:24.406500+00:00,1631
2019-05-21 08:20:26.374000+00:00,1632
2019-05-21 08:20:28.093000+00:00,1633
2019-05-21 08:20:29.858000+00:00,1634
2019-05-21 08:20:29.970000+00:00,1635
2019-05-21 08:20:30.659000+00:00,1636
2019-05-21 08:20:31.134000+00:00,1637
2019-05-21 08:20:31.219000+00:00,1638
2019-05-21 08:20:31.540000+00:00,1639
2019-05-21 08:20:31.632500+00:00,1640
2019-05-21 08:20:32.037000+00:00,1641
2019-05-21 08:20:32.165500+00:00,1642
2019-05-21 08:20:32.255000+00:00,1643
2019-05-21 08:20:32.734000+00:00,1644
2019-05-21 08:20:32.873000+00:00,1645
2019-05-21 08:20:33.340000+00:00,1646
2019-05-21 08:20:33.422000+00:00,1647
2019-05-21 08:20:33.654000+00:00,1648
2019-05-21 08:20:33.770500+00:00,1649
2019-05-21 08:20:34.185000+00:00,1650
2019-05-21 08:20:34.468000+00:00,1651
2019-05-21 08:20:34.810500+00:00,1652
2019-05-21 08:20:34.918500+00:00,1653
2019-05-21 08:20:35.653000+00:00,1654
2019-05-21 08:20:36.224000+00:00,1655
2019-05-21 08:20:36.373500+00:00,1656
2019-05-21 08:20:36.664000+00:00,1657
2019-05-21 08:20:37.085000+00:00,1658
2019-05-21 08:20:37.598500+00:00,1659
2019-05-21 08:20:37.675500+00:00,1660
2019-05-21 08:20:38.032000+00:00,1661
2019-05-21 08:20:38.114000+00:00,1662
2019-05-21 08:20:38.568000+00:00,1663
2019-05-21 08:20:39.012500+00:00,1664
2019-05-21 08:20:39.131500+00:00,1665
2019-05-21 08:20:39.751500+00:00,1666
2019-05-21 08:20:39.870500+00:00,1667
2019-05-21 08:20:40.523000+00:00,1668
2019-05-21 08:20:41.101500+00:00,1669
2019-05-21 08:20:41.202500+00:00,1670
2019-05-21 08:20:41.692500+00:00,1671
2019-05-21 08:20:42.327500+00:00,1672
2019-05-21 08:20:42.407500+00:00,1673
2019-05-21 08:20:42.966500+00:00,1674
2019-05-21 08:20:43.540000+00:00,1675
2019-05-21 08:20:44.101500+00:00,1676
2019-05-21 08:20:44.194500+00:00,1677
2019-05-21 08:20:44.924500+00:00,1678
2019-05-21 08:20:45.745500+00:00,1679
2019-05-21 08:20:46.317500+00:00,1680
2019-05-21 08:20:46.437500+00:00,1681
2019-05-21 08:20:46.866000+00:00,1682
2019-05-21 08:20:46.942000+00:00,1683
2019-05-21 08:20:47.711500+00:00,1684
2019-05-21 08:20:47.810500+00:00,1685
2019-05-21 08:20:48.357000+00:00,1686
2019-05-21 08:20:49.438000+00:00,1687
2019-05-21 08:20:49.897500+00:00,1688
2019-05-21 08:20:50.671000+00:00,1689
2019-05-21 08:20:51.151500+00:00,1690
2019-05-21 08:20:51.642000+00:00,1691
2019-05-21 08:20:52.054500+00:00,1692
2019-05-21 08:20:52.511000+00:00,1693
2019-05-21 08:20:53.448000+00:00,1694
2019-05-21 08:20:53.913500+00:00,1695
2019-05-21 08:20:54.318000+00:00,1696
2019-05-21 08:20:54.748500+00:00,1697
2019-05-21 08:20:55.165500+00:00,1698
2019-05-21 08:20:55.253500+00:00,1699
2019-05-21 08:20:56.027000+00:00,1700
2019-05-21 08:20:56.563000+00:00,1701
2019-05-21 08:20:57.165000+00:00,1702
2019-05-21 08:20:57.752000+00:00,1703
2019-05-21 08:20:58.387000+00:00,1704
2019-05-21 08:20:58.973000+00:00,1705
2019-05-21 08:20:59.052000+00:00,1706
2019-05-21 08:20:59.512000+00:00,1707
2019-05-21 08:21:00.014500+00:00,1708
2019-05-21 08:21:00.092500+00:00,1709
2019-05-21 08:21:00.355000+00:00,1710
2019-05-21 08:21:01.306000+00:00,1711
2019-05-21 08:21:01.694000+00:00,1712
2019-05-21 08:21:02.110000+00:00,1713
2019-05-21 08:21:02.186000+00:00,1714
2019-05-21 08:21:02.510000+00:00,1715
2019-05-21 08:21:02.952500+00:00,1716
2019-05-21 08:21:03.378000+00:00,1717
2019-05-21 08:21:04.128000+00:00,1718
2019-05-21 08:21:04.783500+00:00,1719
2019-05-21 08:21:05.484500+00:00,1720
2019-05-21 08:21:06.006500+00:00,1721
2019-05-21 08:21:06.083500+00:00,1722
2019-05-21 08:21:06.682000+00:00,1723
2019-05-21 08:21:06.757000+00:00,1724
2019-05-21 08:21:07.216500+00:00,1725
2019-05-21 08:21:07.662000+00:00,1726
2019-05-21 08:21:07.752000+00:00,1727
2019-05-21 08:21:08.108000+00:00,1728
2019-05-21 08:21:09.167000+00:00,1729
2019-05-21 08:21:09.414000+00:00,1730
2019-05-21 08:21:10.030000+00:00,1731
2019-05-21 08:21:10.168000+00:00,1732
2019-05-21 08:21:10.859000+00:00,1733
2019-05-21 08:21:10.944000+00:00,1734
2019-05-21 08:21:11.556500+00:00,1735
2019-05-21 08:21:14.815500+00:00,1736
2019-05-21 08:21:16.838000+00:00,1737
2019-05-21 08:21:17.564500+00:00,1738
2019-05-21 08:22:07.613500+00:00,1739
2019-05-21 08:22:08.098500+00:00,1740
2019-05-21 08:22:08.511500+00:00,1741
2019-05-21 08:22:09.001000+00:00,1742
2019-05-21 08:22:09.547000+00:00,1743
2019-05-21 08:22:30.528000+00:00,1744
2019-05-21 08:23:54.418000+00:00,1745
2019-05-21 08:23:54.953500+00:00,1746
2019-05-21 08:23:55.453500+00:00,1747
2019-05-21 08:23:56.341500+00:00,1748
2019-05-21 08:23:56.416000+00:00,1749
2019-05-21 08:23:56.922000+00:00,1750
2019-05-21 08:23:57.820500+00:00,1751
2019-05-21 08:23:58.720500+00:00,1752
2019-05-21 08:23:59.181000+00:00,1753
2019-05-21 08:23:59.698000+00:00,1754
2019-05-21 08:24:00.041000+00:00,1755
2019-05-21 08:24:00.485000+00:00,1756
2019-05-21 08:24:01.090500+00:00,1757
2019-05-21 08:24:01.223000+00:00,1758
2019-05-21 08:24:01.319000+00:00,1759
2019-05-21 08:24:01.932000+00:00,1760
2019-05-21 08:24:02.242500+00:00,1761
2019-05-21 08:24:02.698000+00:00,1762
2019-05-21 08:24:03.172000+00:00,1763
2019-05-21 08:24:03.630500+00:00,1764
2019-05-21 08:24:04.037500+00:00,1765
2019-05-21 08:24:04.133500+00:00,1766
2019-05-21 08:24:04.564000+00:00,1767
2019-05-21 08:24:04.910500+00:00,1768
2019-05-21 08:24:05.441000+00:00,1769
2019-05-21 08:24:10.330500+00:00,1770
2019-05-21 08:24:10.806500+00:00,1771
2019-05-21 08:24:11.253000+00:00,1772
2019-05-21 08:24:11.679500+00:00,1773
2019-05-21 08:24:12.072500+00:00,1774
2019-05-21 08:24:12.156500+00:00,1775
2019-05-21 08:24:13.249500+00:00,1776
2019-05-21 08:24:13.503500+00:00,1777
2019-05-21 08:24:14.020500+00:00,1778
2019-05-21 08:24:14.392000+00:00,1779
2019-05-21 08:24:14.494000+00:00,1780
2019-05-21 08:24:15.232500+00:00,1781
2019-05-21 08:24:15.635500+00:00,1782
2019-05-21 08:24:16.599000+00:00,1783
2019-05-21 08:24:16.677000+00:00,1784
2019-05-21 08:24:17.005500+00:00,1785
2019-05-21 08:24:17.349000+00:00,1786
2019-05-21 08:24:17.784500+00:00,1787
2019-05-21 08:24:18.081500+00:00,1788
2019-05-21 08:24:18.518000+00:00,1789
2019-05-21 08:24:19.346000+00:00,1790
2019-05-21 08:24:19.435500+00:00,1791
2019-05-21 08:24:19.924500+00:00,1792
2019-05-21 08:24:20.685500+00:00,1793
2019-05-21 08:24:20.980500+00:00,1794
2019-05-21 08:24:21.441000+00:00,1795
2019-05-21 08:24:21.645000+00:00,1796
2019-05-21 08:24:22.161000+00:00,1797
2019-05-21 08:24:22.248000+00:00,1798
2019-05-21 08:24:22.404500+00:00,1799
2019-05-21 08:24:23.061000+00:00,1800
2019-05-21 08:24:23.363000+00:00,1801
2019-05-21 08:24:23.884000+00:00,1802
2019-05-21 08:24:24.055000+00:00,1803
2019-05-21 08:24:24.698000+00:00,1804
2019-05-21 08:24:24.861500+00:00,1805
2019-05-21 08:24:24.932000+00:00,1806
2019-05-21 08:24:25.447500+00:00,1807
2019-05-21 08:24:25.537500+00:00,1808
2019-05-21 08:24:25.618000+00:00,1809
2019-05-21 08:24:26.226000+00:00,1810
2019-05-21 08:24:26.359000+00:00,1811
2019-05-21 08:24:26.984000+00:00,1812
2019-05-21 08:24:27.068000+00:00,1813
2019-05-21 08:24:27.300000+00:00,1814
2019-05-21 08:24:27.837000+00:00,1815
2019-05-21 08:24:28.250000+00:00,1816
2019-05-21 08:24:28.579000+00:00,1817
2019-05-21 08:24:28.938000+00:00,1818
2019-05-21 08:24:29.401000+00:00,1819
2019-05-21 08:24:29.480000+00:00,1820
2019-05-21 08:24:29.700000+00:00,1821
2019-05-21 08:24:30.252000+00:00,1822
2019-05-21 08:24:30.695500+00:00,1823
2019-05-21 08:24:31.650500+00:00,1824
2019-05-21 08:24:32.104000+00:00,1825
2019-05-21 08:24:32.521500+00:00,1826
2019-05-21 08:24:32.986000+00:00,1827
2019-05-21 08:24:33.397000+00:00,1828
2019-05-21 08:24:33.880000+00:00,1829
2019-05-21 08:24:34.297500+00:00,1830
2019-05-21 08:24:34.736000+00:00,1831
2019-05-21 08:24:35.181000+00:00,1832
2019-05-21 08:24:35.981500+00:00,1833
2019-05-21 08:24:36.551500+00:00,1834
2019-05-21 08:24:36.647500+00:00,1835
2019-05-21 08:24:36.956500+00:00,1836
